yy;abruzzo_2168;abruzzo_2171;abruzzo_2;abruzzo_1112;abruzzo_1961;abruzzo_2135;aeronautica_6773;aeronautica_6779;aeronautica_6841;lazio_240;lazio_275;lazio_282;lazio_285;lazio_289;marche_101;marche_103;marche_108;marche_110;marche_124;marche_128;marche_142;marche_152;marche_502;toscana_10;toscana_12;toscana_20;toscana_25;toscana_68;toscana_75;toscana_106;toscana_121;toscana_148;toscana_198;toscana_221;toscana_289;toscana_291;toscana_298;toscana_349;toscana_767;toscana_860
1995;6.913253012048192;9.15294117647059;7.8157303370786515;7.238636363636363;9.251685393258427;9.242857142857144;10.679518072289156;10.017021276595745;8.618867924528303;7.129545454545454;9.79240506329114;10.211538461538462;9.430434782608696;11.697297297297297;8.967857196428572;8.434951533980582;8.96274525490196;8.538461586538462;7.656250041666667;8.957894789473684;9.719047738095238;8.157281669902913;8.93643419379845;9.241860465116279;6.9270588235294115;7.851428571428571;10.089922480620155;8.509302325581395;11.612121212121211;NA;8.783928571428572;6.734883720930233;13.959322033898305;19.59242424242424;7.546666666666667;9.322222222222223;6.718840579710145;12.960747663551402;9.355294117647059;9.876744186046512
1996;8.034408602150538;9.303030303030303;7.530841121495326;7.46734693877551;8.795604395604395;10.321008403361345;11.280434782608696;11.037894736842103;7.91875;10.115151515151515;13.474545454545455;10.430252100840336;13.28625;NA;8.756756837837838;9.127451049019607;8.868686878787878;10.071428602040816;8.715789570175438;8.729293040404041;NA;10.305050565656567;11.001587404761906;11.518032786885247;9.026966292134832;11.086597938144331;NA;9.931372549019608;11.963793103448275;10.482857142857144;10.518095238095238;9.056470588235294;20.848333333333336;18.590769230769233;8.260975609756096;12.016216216216216;9.86279069767442;16.803333333333335;10.158333333333333;9.385714285714286
1997;8.002985074626867;9.235051546391752;6.83578947368421;8.365909090909092;11.170731707317072;8.609638554216868;9.995454545454546;10.594285714285714;9.7;11.273529411764706;17.779411764705884;10.953246753246752;14.3234375;NA;11.575609829268293;9.5275000875;9.616438520547945;9.485365951219514;10.878378459459459;9.408695724637681;8.943243337837838;9.843038075949368;13.456521923913044;10.704040404040404;9.15;12.731944444444444;12.896875;11.34320987654321;11.769047619047619;12.757534246575341;11.647435897435898;8.144285714285715;18.64468085106383;20.502912621359226;9.28888888888889;12.781333333333334;11.573770491803279;20.11777777777778;8.873913043478261;13.194202898550724
1998;8.05974025974026;9.590566037735849;8.1175;9.535632183908046;9.501960784313725;9.494505494505495;8.87361111111111;9.292105263157895;11.248936170212767;12.656716417910447;11.070886075949367;12.894117647058824;13.650847457627119;NA;9.419148989361702;10.184415714285715;9.88659806185567;11.632941329411764;9.180246987654321;11.012987155844156;10.740000090909092;9.714285785714285;12.529293070707071;10.472549019607843;8.227777777777778;8.228571428571428;13.68888888888889;8.760919540229885;8.957142857142857;9.231460674157304;8.929545454545455;7.688235294117646;15.3980198019802;21.69891304347826;7.428571428571429;12.51529411764706;7.378125;17.03370786516854;8.038888888888888;8.65128205128205
1999;8.44375;11.022033898305084;9.435955056179775;11.676190476190476;10.243373493975904;10.610714285714286;9.985;9.024468085106383;NA;NA;9.568539325842696;11.370909090909091;NA;9.644444444444444;10.03636380909091;9.212658303797468;10.748000079999999;9.503225913978495;10.077551102040816;8.990697802325581;12.196774258064517;11.189873481012658;12.519354983870969;9.203053435114503;7.375555555555555;9.60421052631579;9.902941176470588;NA;NA;9.723711340206187;11.170212765957446;NA;19.293805309734513;20.992561983471074;NA;NA;10.04927536231884;15.983177570093458;10.148051948051947;9.0075
2000;7.597142857142856;10.448421052631579;8.016666666666667;7.8999999999999995;9.024615384615386;8.76595744680851;11.74698795180723;8.748837209302325;NA;8.346666666666666;10.362820512820512;10.928260869565218;8.475000000000001;10.597435897435897;9.538461604395604;7.205479465753425;8.879545499999999;7.1222222916666675;8.624242484848486;6.950819737704918;8.823913097826088;8.020289927536231;12.303296747252746;NA;NA;NA;NA;NA;NA;NA;NA;9.734065934065933;NA;24.39159663865546;NA;NA;NA;21.2;11.053164556962026;9.197530864197532
2001;6.333333333333333;7.964150943396227;8.137349397590361;6.574025974025973;7.815584415584415;7.888571428571428;9.221794871794872;7.543820224719101;NA;7.608695652173913;9.605633802816902;8.868181818181817;8.295652173913043;9.877777777777778;10.100000054347827;9.588235388235294;8.032258129032257;6.933333375;7.495652260869565;6.793103540229885;7.770093570093457;8.440506417721519;9.961165233009709;9.30841121495327;5.594805194805195;10.143181818181818;11.914285714285715;10.251219512195123;10.787628865979382;8.446913580246914;9.175555555555555;7.421176470588235;13.624778761061947;19.95263157894737;8.451724137931034;12.10958904109589;NA;14.32542372881356;8.576;7.944117647058825
2002;6.100970873786408;7.59327731092437;8.074;10.27111111111111;12.19433962264151;8.02;12.252747252747254;9.444660194174757;7.383333333333334;9.541463414634146;11.8575;9.617699115044248;9.021333333333333;9.76235294117647;10.720000095238097;10.36701043298969;8.003389855932204;8.64893624468085;NA;7.0533334000000005;8.2950001;7.6340426063829785;9.763158035087718;9.591666666666667;7.24516129032258;9.466666666666667;11.428099173553719;10.150515463917525;11.741747572815536;11.380434782608695;11.02;9.044444444444444;NA;16.995172413793103;NA;10.755555555555555;NA;13.4925;9.453658536585367;10.266666666666666
2003;7.8325000000000005;9.846153846153847;8.468235294117646;7.35578947368421;14.445652173913043;9.38205128205128;12.134426229508197;8.670666666666666;11.207692307692307;8.676666666666668;11.783050847457629;10.731707317073171;9.943333333333333;11.518840579710144;8.125581488372093;6.439436690140845;NA;6.885333373333333;NA;NA;9.26991881300813;7.473333433333334;10.30632917721519;8.64313725490196;7.023728813559322;10.533333333333333;10.073684210526316;10.864788732394366;12.861333333333334;10.101369863013698;12.733333333333334;NA;20.105555555555554;18.70420168067227;11.013333333333332;10.236363636363636;8.475;16.701149425287355;8.036065573770491;10.995522388059703
2004;7.196153846153846;10.364406779661017;8.099082568807338;8.47378640776699;10.964;9.761344537815125;10.351162790697675;10.295959595959596;8.756578947368421;9.81263157894737;12.098947368421054;10.625862068965516;10.90967741935484;11.247524752475247;10.032432522522521;8.1000001122449;8.831579052631579;7.775471679245284;8.094545499999999;7.075000086538462;10.46417914925373;6.402061907216495;10.435714428571428;10.725984251968505;8.667346938775509;10.438834951456311;10.799999999999999;10.049484536082474;12.043809523809523;11.216867469879517;9.69090909090909;8.633707865168539;14.321052631578949;18.703225806451613;9.621333333333334;10.810204081632653;8.469333333333333;14.259459459459459;10.015189873417722;NA
2005;7.158620689655172;9.977777777777776;9.168627450980393;9.476785714285715;NA;NA;9.056338028169014;11.350617283950617;7.4358208955223875;9.841758241758242;13.360869565217392;12.177142857142856;11.712087912087911;10.912765957446808;11.825000163461539;10.41538478846154;11.14067811016949;9.728571547619048;8.627184611650485;8.789247311827957;10.87207218918919;10.87021285106383;11.766355308411214;10.976068376068376;9.878651685393258;11.353488372093024;12.37196261682243;13.842696629213483;10.783720930232558;13.948314606741574;9.893478260869566;10.5;14.380952380952381;15.448598130841122;11.153246753246753;12.1;11.012307692307692;11.397777777777778;8.152307692307692;9.924418604651162
2006;5.957142857142857;7.710588235294117;7.553623188405798;6.589333333333333;NA;NA;12.549295774647888;9.531746031746032;NA;9.135714285714286;11.965217391304348;9.616279069767442;8.193442622950819;9.297058823529412;9.410810905405405;8.194871923076922;10.40941185882353;9.472222263888888;7.01562503125;10.007792233766233;7.140952447619048;10.318421144736842;8.784615435897436;7.798095238095238;7.580281690140846;9.488888888888889;10.793877551020408;8.231707317073171;11.062790697674417;10.02;9.2;7.832352941176471;14.538613861386139;15.424590163934425;10.137037037037036;9.753658536585366;10.975999999999999;NA;9.167741935483871;8.953623188405796
2007;5.385294117647058;7.24421052631579;7.896385542168675;6.852500000000001;7.183529411764706;NA;9.504838709677419;6.7;NA;6.7893333333333334;8.504347826086956;8.035955056179775;7.974285714285715;7.034782608695652;8.163218505747126;6.385365926829269;7.994936772151899;9.749367240506329;7.8112677323943664;NA;8.553333416666668;7.116049469135802;9.021333413333334;8.68;6.778787878787878;8.264788732394365;10.353191489361702;7.861538461538461;12.679487179487179;9.175757575757576;8.646153846153846;8.294594594594594;12.65;14.141509433962264;6.9423076923076925;10.576119402985075;7.903846153846154;NA;NA;NA
2008;NA;10.696428571428571;11.233734939759035;8.051764705882352;9.228915662650602;9.851851851851851;NA;10.049999999999999;10.153164556962025;13.176470588235293;13.049999999999999;11.60792079207921;10.028571428571428;10.673913043478262;8.46391755670103;9.39148939361702;7.6964706000000005;9.430000012499999;9.397590385542168;10.415384615384616;9.715044274336284;8.534117670588236;8.557692365384614;9.574193548387097;7.685416666666666;9.503636363636364;10.465116279069768;10.396296296296295;10.898214285714285;11.82857142857143;8.433962264150944;8.562886597938144;15.8928;21.23795620437956;10.602325581395348;13.028846153846153;13.116279069767442;NA;8.030303030303031;9.8
2009;NA;8.632786885245903;7.25045045045045;7.895145631067962;12.884313725490196;9.128571428571428;NA;9.845744680851064;9.086666666666666;8.953658536585367;11.496629213483146;NA;8.91139240506329;9.06875;8.4345455;6.753333355555555;5.8660000100000005;7.110588247058823;8.221359262135923;9.069565228260869;8.403726745341615;7.091566265060242;8.240000032;8.902362204724408;7.593617021276596;9.31111111111111;11.133898305084745;9.952688172043011;13.675555555555555;11.08705882352941;10.5;7.68735632183908;22.041666666666668;24.6848;10.339473684210526;11.410752688172044;12.626315789473685;18.135185185185183;9;9.188
2010;7.447706422018348;9.873076923076923;6.385858585858586;6.428;7.324074074074074;9.859016393442623;11.585999999999999;8.921848739495799;9.283870967741935;9.036190476190475;12.68235294117647;12.296875;7.4;9.025925925925925;NA;10.20000006140351;NA;NA;NA;NA;NA;NA;NA;12.286131386861314;7.298214285714286;10.015126050420168;11.88358208955224;NA;14.145762711864407;NA;11.31607142857143;10.007017543859648;NA;24.082993197278913;10.26734693877551;13.656692913385827;9.419148936170213;17.812121212121212;10.646280991735537;9.651111111111112
2011;5.188888888888889;NA;10.312820512820512;7.005333333333333;9.914942528735633;7.566265060240964;7.859016393442623;7.85;8.580701754385965;11.512727272727274;12.6;8.825641025641024;9.867692307692307;11.24179104477612;NA;10.15522395522388;8.118309887323944;9.2250000625;8.88915665060241;11.091525457627117;8.044444462962963;8.715254254237289;NA;7.8711111111111105;8.30566037735849;9.111538461538462;9.785915492957745;9.76875;11.509589041095891;8.244444444444445;9.470588235294118;9.973076923076924;17.505128205128205;20.920833333333334;10.818181818181818;10.102857142857143;11.691228070175438;19.735135135135135;7.625;12.086274509803921
2012;NA;9.219277108433735;9.966666666666667;7.786666666666667;9.24494382022472;NA;11.620289855072462;12.534246575342467;10.126984126984127;10.106849315068493;NA;NA;10.785294117647059;11.095121951219511;12.861538505494506;11.07654324691358;11.228888911111111;9.259574478723405;11.377272772727274;7.912359573033708;10.436190485714286;9.481927722891566;10.598039245098038;10.964356435643566;8.508333333333333;11.690909090909091;12.406818181818181;11.864102564102565;13.252380952380953;12.149367088607594;8.382352941176471;9.387179487179488;16.993548387096777;20.763302752293576;11.355172413793104;13.1679012345679;12.139999999999999;NA;NA;NA
2013;NA;NA;10.293457943925235;8.720430107526882;9.990384615384615;8.616176470588234;10.586458333333333;9.904854368932039;9.046666666666667;10.570297029702969;NA;9.501639344262296;11.203614457831325;10.950526315789473;10.478125046875;10.19252338317757;9.36850394488189;9.358095228571429;10.220512863247864;8.736263758241758;11.173846176923076;9.101818190909091;10.51292518367347;10.351724137931035;8.295049504950494;8.840384615384615;12.84424778761062;NA;12.753043478260869;10.3375;8.959375;10.18736842105263;18.140579710144927;21.702777777777776;NA;13.143362831858408;9.154216867469879;15.450819672131148;NA;NA
2014;NA;NA;7.667999999999999;8.05360824742268;8.118518518518519;8.11111111111111;11.83061224489796;8.918;9.577777777777778;11.178571428571429;NA;9.597391304347827;11.307865168539326;11.808737864077669;NA;11.574000000000002;10.716981150943397;10.596116533980583;9.02782612173913;8.403508780701754;8.153383473684212;11.23963963963964;10.279674821138212;9.959999999999999;7.453465346534653;9.60576923076923;11.08030303030303;NA;13.415;12.992592592592594;10.864150943396226;9.795698924731182;17.366442953020133;22.57027027027027;9.762;14.323333333333332;12.353333333333333;18.31967213114754;NA;NA
2015;NA;NA;11.712941176470588;9.304444444444444;12.483870967741936;9.404081632653062;11.077142857142857;9.045714285714286;10.48709677419355;12.854237288135593;14.824615384615385;10.736;9.936507936507937;11.810447761194029;11.93563227586207;12.03414637804878;NA;11.270886101265823;11.222727329545455;NA;NA;NA;12.677669980582523;8.361467889908257;7.775757575757576;8.577777777777778;10.518181818181818;10.455555555555556;11.325;10.325333333333333;9.397499999999999;9.53103448275862;NA;15.721212121212123;7.575;12.064788732394366;11.066666666666668;13.322857142857144;11.098461538461539;11.414492753623188
2016;5.394117647058824;7.08;8.114893617021275;7.423529411764706;9.923232323232323;7.911320754716981;10.705;10.331858407079647;7.5;8.711392405063291;9.438636363636364;8.852941176470589;8.525;8.81264367816092;10.247863256410257;8.917391304347825;9.970873805825242;9.775824197802198;9.13653848076923;8.61123597752809;9.772580677419354;NA;9.9761905;9.395384615384616;9.915463917525773;10.352830188679246;12.311278195488722;10.952577319587629;12.293457943925235;10.077669902912621;10.234;10.806666666666667;17.048387096774192;21.555737704918034;9.855555555555556;12.462745098039216;9.927536231884059;13.182456140350876;11.265882352941176;8.767676767676768
2017;6.55897435897436;7.385714285714285;13.546835443037976;11.907462686567163;12.262337662337663;11.7425;8.785230769230768;9.386307692307692;7.519791666666666;9.884;10.356521739130434;12.041176470588235;11.766666666666667;NA;9.920430107526881;10.402469160493828;9.707865146067416;10.200000024390244;10.848780426829268;NA;10.751851842592592;NA;NA;9.817204301075268;7.294915254237288;9.662068965517241;12.606896551724137;9.4;13.466666666666667;9.029508196721311;12.214285714285714;8.303448275862069;17.610309278350517;22.086274509803925;NA;9.82258064516129;7.531707317073171;16.892307692307693;11.13898305084746;7.7898305084745765
2018;9.060714285714287;10.493233082706766;9.28235294117647;9.651612903225807;10.337373737373737;8.021848739495798;NA;NA;NA;10.605940594059406;10.945283018867926;9.81496062992126;9.986315789473684;11.344554455445545;9.137288093220338;9.2;9.281904723809523;9.53260875;8.52600004;7.650602397590362;9.71142855;10.579487128205127;NA;9.729411764705882;9.451020408163266;8.078;12.148148148148149;10.00672268907563;9.643478260869566;9.682352941176472;8.620183486238533;7.444;13.162790697674419;15.495384615384616;8.894252873563218;14.233644859813085;10.017021276595745;15.099065420560747;8.690196078431372;10.666666666666666
2019;7.548837209302326;8.867307692307692;8.766292134831462;7.166666666666667;10.095833333333333;8.504166666666666;12.36432098765432;10.469479166666668;7.836216216216216;NA;15.364705882352942;11.026315789473685;9.094252873563219;10.223157894736843;10.912149532710279;10.141573033707866;10.366990291262136;8.448351648351649;8.602;NA;10.78225806451613;9.574025974025975;10.518333333333334;11.837931034482759;10.059770114942529;11.331111111111111;13.415254237288135;11.685714285714287;12.026548672566372;12.026966292134832;12.262;10.54318181818182;17.533333333333335;24.851162790697675;9.296470588235294;15.33469387755102;12.821686746987952;17.103703703703705;11.25057471264368;12.617582417582419
2020;7.827027027027028;9.835051546391753;11.387692307692308;12.65625;13.757746478873239;8.428260869565218;11.498170731707317;11.79391891891892;8.648688524590165;9.367692307692307;12.654545454545456;NA;9.829230769230769;9.335211267605633;11.339534883720932;8.272727272727273;11.533333333333333;9.197260273972603;10.605128205128207;8.04;NA;7.977142857142857;12.99047619047619;12.787878787878787;8.9075;10.104878048780488;11.353719008264463;10.22;10.575999999999999;9.915000000000001;9.904;10.024999999999999;17.97345132743363;22.458928571428572;8.104615384615384;13.119047619047619;10.035483870967743;16.724271844660194;10.575609756097561;9.62972972972973
